Year,Team,Week,OppTeam
2015,Louisiana-Monroe,8,Idaho
2015,Louisiana-Monroe,9,Louisiana-Lafayette
2015,Louisiana-Monroe,10,Troy
2015,Louisiana-Monroe,11,Arkansas State
2015,Louisiana-Monroe,12,Texas State
2015,Louisiana-Monroe,13,Hawaii
2015,Louisiana-Monroe,14,New Mexico State
2015,Louisville,1,Auburn
2015,Louisville,2,Houston
2015,Louisville,3,Clemson
2015,Louisville,4,Samford
2015,Louisville,5,NC State
2015,Louisville,6,na 
2015,Louisville,7,Florida State
2015,Louisville,8,Boston College
2015,Louisville,9,Wake Forest
2015,Louisville,10,Syracuse
2015,Louisville,11,Virginia
2015,Louisville,12,Pittsburgh
2015,Louisville,13,Kentucky
2015,Louisville,15,Texas A&M
2015,LSU,1,McNeese State
2015,LSU,2,Mississippi State
2015,LSU,3,Auburn
2015,LSU,4,Syracuse
2015,LSU,5,Eastern Michigan
2015,LSU,6,South Carolina
2015,LSU,7,Florida
2015,LSU,8,Western Kentucky
2015,LSU,9,na 
2015,LSU,10,Alabama
2015,LSU,11,Arkansas
2015,LSU,12,Mississippi
2015,LSU,13,Texas A&M
2015,LSU,15,Texas Tech
2015,Marshall,1,Purdue
2015,Marshall,2,Ohio
2015,Marshall,3,Norfolk State
2015,Marshall,4,Kent State
2015,Marshall,5,Old Dominion
2015,Marshall,6,Southern Miss
2015,Marshall,7,Florida Atlantic
2015,Marshall,8,North Texas
2015,Marshall,9,Charlotte
2015,Marshall,10,Middle Tennessee
2015,Marshall,11,FIU
2015,Marshall,12,na 
2015,Marshall,13,Western Kentucky
2015,Marshall,15,Connecticut
2015,Maryland,1,Richmond
2015,Maryland,2,Bowling Green
2015,Maryland,3,South Florida
2015,Maryland,4,West Virginia
2015,Maryland,5,Michigan
2015,Maryland,6,Ohio State
2015,Maryland,7,na 
2015,Maryland,8,Penn State
2015,Maryland,9,Iowa
2015,Maryland,10,Wisconsin
2015,Maryland,11,Michigan State
2015,Maryland,12,Indiana
2015,Maryland,13,Rutgers
2015,Massachusetts,1,na 
2015,Massachusetts,2,Colorado
2015,Massachusetts,3,Temple
2015,Massachusetts,4,Notre Dame
2015,Massachusetts,5,FIU
2015,Massachusetts,6,Bowling Green
2015,Massachusetts,7,Kent State
2015,Massachusetts,8,Toledo
2015,Massachusetts,9,Ball State
2015,Massachusetts,10,Akron
2015,Massachusetts,11,Eastern Michigan
2015,Massachusetts,12,"Miami, OH"
2015,Massachusetts,13,Buffalo
2015,Memphis,1,Missouri State
2015,Memphis,2,Kansas
2015,Memphis,3,Bowling Green
2015,Memphis,4,Cincinnati
2015,Memphis,5,South Florida
2015,Memphis,6,na 
2015,Memphis,7,Mississippi
2015,Memphis,8,Tulsa
2015,Memphis,9,Tulane
2015,Memphis,10,Navy
2015,Memphis,11,Houston
2015,Memphis,12,Temple
2015,Memphis,13,SMU
2015,Memphis,15,Auburn
2015,Miami,1,Bethune-Cookman
2015,Miami,2,Florida Atlantic
2015,Miami,3,Nebraska
2015,Miami,4,na 
2015,Miami,5,Cincinnati
2015,Miami,6,Florida State
2015,Miami,7,Virginia Tech
2015,Miami,8,Clemson
2015,Miami,9,Duke
2015,Miami,10,Virginia
2015,Miami,11,North Carolina
2015,Miami,12,Georgia Tech
2015,Miami,13,Pittsburgh
2015,Miami,15,Washington State
2015,"Miami, OH",1,Presbyterian
2015,"Miami, OH",2,Wisconsin
2015,"Miami, OH",3,Cincinnati
2015,"Miami, OH",4,Western Kentucky
2015,"Miami, OH",5,Kent State
2015,"Miami, OH",6,Ohio
2015,"Miami, OH",7,Northern Illinois
2015,"Miami, OH",8,Western Michigan
2015,"Miami, OH",9,Buffalo
2015,"Miami, OH",10,Eastern Michigan
2015,"Miami, OH",11,Akron
2015,"Miami, OH",12,Massachusetts
2015,Michigan,1,Utah
2015,Michigan,2,Oregon State
2015,Michigan,3,UNLV
2015,Michigan,4,BYU
2015,Michigan,5,Maryland
2015,Michigan,6,Northwestern
2015,Michigan,7,Michigan State
2015,Michigan,8,na 
2015,Michigan,9,Minnesota
2015,Michigan,10,Rutgers
2015,Michigan,11,Indiana
2015,Michigan,12,Penn State
2015,Michigan,13,Ohio State
2015,Michigan,15,Florida
2015,Michigan State,1,Western Michigan
2015,Michigan State,2,Oregon
2015,Michigan State,3,Air Force
2015,Michigan State,4,Central Michigan
2015,Michigan State,5,Purdue
2015,Michigan State,6,Rutgers
2015,Michigan State,7,Michigan
2015,Michigan State,8,Indiana
2015,Michigan State,9,na 
2015,Michigan State,10,Nebraska
2015,Michigan State,11,Maryland
2015,Michigan State,12,Ohio State
2015,Michigan State,13,Penn State
2015,Michigan State,14,Iowa
2015,Michigan State,15,Alabama
2015,Minnesota,1,TCU
2015,Minnesota,2,Colorado State
2015,Minnesota,3,Kent State
2015,Minnesota,4,Ohio
2015,Minnesota,5,Northwestern
2015,Minnesota,6,Purdue
2015,Minnesota,7,Nebraska
2015,Minnesota,8,na 
2015,Minnesota,9,Michigan
2015,Minnesota,10,Ohio State
2015,Minnesota,11,Iowa
2015,Minnesota,12,Illinois
2015,Minnesota,13,Wisconsin
2015,Minnesota,15,Central Michigan
2015,Mississippi,1,Tennessee-Martin
2015,Mississippi,2,Fresno State
2015,Mississippi,3,Alabama
2015,Mississippi,4,Vanderbilt
2015,Mississippi,5,Florida
2015,Mississippi,6,New Mexico State
2015,Mississippi,7,Memphis
2015,Mississippi,8,Texas A&M
2015,Mississippi,9,Auburn
2015,Mississippi,10,Arkansas
2015,Mississippi,11,na 
2015,Mississippi,12,LSU
2015,Mississippi,13,Mississippi State
2015,Mississippi,15,Oklahoma State
2015,Mississippi State,1,Southern Miss
2015,Mississippi State,2,LSU
2015,Mississippi State,3,Northwestern State
2015,Mississippi State,4,Auburn
2015,Mississippi State,5,Texas A&M
2015,Mississippi State,6,Troy
2015,Mississippi State,7,Louisiana Tech
2015,Mississippi State,8,Kentucky
2015,Mississippi State,9,na 
2015,Mississippi State,10,Missouri
2015,Mississippi State,11,Alabama
2015,Mississippi State,12,Arkansas
2015,Mississippi State,13,Mississippi
2015,Mississippi State,15,NC State
2015,Missouri,1,Southeast Missouri State
2015,Missouri,2,Arkansas State
2015,Missouri,3,Connecticut
2015,Missouri,4,Kentucky
2015,Missouri,5,South Carolina
2015,Missouri,6,Florida
2015,Missouri,7,Georgia
2015,Missouri,8,Vanderbilt
2015,Missouri,9,na 
2015,Missouri,10,Mississippi State
2015,Missouri,11,BYU
2015,Missouri,12,Tennessee
2015,Missouri,13,Arkansas
2015,Middle Tennessee,1,Jackson State
2015,Middle Tennessee,2,Alabama
2015,Middle Tennessee,3,Charlotte
2015,Middle Tennessee,4,Illinois
2015,Middle Tennessee,5,Vanderbilt
2015,Middle Tennessee,6,Western Kentucky
2015,Middle Tennessee,7,FIU
2015,Middle Tennessee,8,Louisiana Tech
2015,Middle Tennessee,9,na 
2015,Middle Tennessee,10,Marshall
2015,Middle Tennessee,11,Florida Atlantic
2015,Middle Tennessee,12,North Texas
2015,Middle Tennessee,13,UTSA
2015,Middle Tennessee,15,Western Michigan
2015,Northern Illinois,1,UNLV
2015,Northern Illinois,2,Murray State
2015,Northern Illinois,3,Ohio State
2015,Northern Illinois,4,Boston College
2015,Northern Illinois,5,Central Michigan
2015,Northern Illinois,6,Ball State
2015,Northern Illinois,7,"Miami, OH"
2015,Northern Illinois,8,Eastern Michigan
2015,Northern Illinois,9,na 
2015,Northern Illinois,10,Toledo
2015,Northern Illinois,11,Buffalo
2015,Northern Illinois,12,Western Michigan
2015,Northern Illinois,13,Ohio
2015,Northern Illinois,14,Bowling Green
2015,Northern Illinois,15,Boise State
2015,NC State,1,Troy
2015,NC State,2,Eastern Kentucky
2015,NC State,3,Old Dominion
2015,NC State,4,South Alabama
2015,NC State,5,Louisville
2015,NC State,6,Virginia Tech
2015,NC State,7,na 
2015,NC State,8,Wake Forest
2015,NC State,9,Clemson
2015,NC State,10,Boston College
2015,NC State,11,Florida State
2015,NC State,12,Syracuse
2015,NC State,13,North Carolina
2015,NC State,15,Mississippi State
2015,Navy,1,Colgate
2015,Navy,2,na 
2015,Navy,3,East Carolina
2015,Navy,4,Connecticut
2015,Navy,5,Air Force
2015,Navy,6,Notre Dame
2015,Navy,7,na 
2015,Navy,8,Tulane
2015,Navy,9,South Florida
2015,Navy,10,Memphis
2015,Navy,11,SMU
2015,Navy,12,Tulsa
2015,Navy,13,Houston
2015,Navy,14,na 
2015,Navy,15,Army
2015,Navy,15,Pittsburgh
2015,Nebraska,1,BYU
2015,Nebraska,2,South Alabama
2015,Nebraska,3,Miami
2015,Nebraska,4,Southern Miss
2015,Nebraska,5,Illinois
2015,Nebraska,6,Wisconsin
2015,Nebraska,7,Minnesota
2015,Nebraska,8,Northwestern
2015,Nebraska,9,Purdue
2015,Nebraska,10,Michigan State
2015,Nebraska,11,Rutgers
2015,Nebraska,12,na 
2015,Nebraska,13,Iowa
2015,Nebraska,15,UCLA
2015,Nevada,1,California-Davis
2015,Nevada,2,Arizona
2015,Nevada,3,Texas A&M
2015,Nevada,4,Buffalo
2015,Nevada,5,UNLV
2015,Nevada,6,New Mexico
2015,Nevada,7,Wyoming
2015,Nevada,8,Hawaii
2015,Nevada,9,na 
2015,Nevada,10,Fresno State
2015,Nevada,11,San Jose State
2015,Nevada,12,Utah State
2015,Nevada,13,San Diego State
2015,Nevada,15,Colorado State
2015,New Mexico,1,Mississippi Valley State
2015,New Mexico,2,Tulsa
2015,New Mexico,3,Arizona State
2015,New Mexico,4,Wyoming
2015,New Mexico,5,New Mexico State
2015,New Mexico,6,Nevada
2015,New Mexico,7,Hawaii
2015,New Mexico,8,San Jose State
2015,New Mexico,9,na 
2015,New Mexico,10,Utah State
2015,New Mexico,11,Boise State
2015,New Mexico,12,Colorado State
2015,New Mexico,13,Air Force
2015,New Mexico,15,Arizona
2015,New Mexico State,1,Florida
2015,New Mexico State,2,Georgia State
2015,New Mexico State,3,UTEP
2015,New Mexico State,4,na 
2015,New Mexico State,5,New Mexico
2015,New Mexico State,6,Mississippi
2015,New Mexico State,7,Georgia Southern
2015,New Mexico State,8,Troy
2015,New Mexico State,9,Idaho
2015,New Mexico State,10,Texas State
2015,New Mexico State,11,na 
2015,New Mexico State,12,Louisiana-Lafayette
2015,New Mexico State,13,Arkansas State
2015,New Mexico State,14,Louisiana-Monroe
2015,North Carolina,1,South Carolina
2015,North Carolina,2,North Carolina A&T
2015,North Carolina,3,Illinois
2015,North Carolina,4,Delaware
2015,North Carolina,5,Georgia Tech
2015,North Carolina,6,na 
2015,North Carolina,7,Wake Forest
2015,North Carolina,8,Virginia
2015,North Carolina,9,Pittsburgh
2015,North Carolina,10,Duke
2015,North Carolina,11,Miami
2015,North Carolina,12,Virginia Tech
2015,North Carolina,13,NC State
2015,North Carolina,14,Clemson
2015,North Carolina,15,Baylor
2015,North Texas,1,na 
2015,North Texas,2,SMU
2015,North Texas,3,Rice
2015,North Texas,4,Iowa
2015,North Texas,5,Southern Miss
2015,North Texas,6,Portland State
2015,North Texas,7,Western Kentucky
2015,North Texas,8,Marshall
2015,North Texas,9,UTSA
2015,North Texas,10,Louisiana Tech
2015,North Texas,11,Tennessee
2015,North Texas,12,Middle Tennessee
2015,North Texas,13,UTEP
2015,Northwestern,1,Stanford
2015,Northwestern,2,Eastern Illinois
2015,Northwestern,3,Duke
2015,Northwestern,4,Ball State
2015,Northwestern,5,Minnesota
2015,Northwestern,6,Michigan
2015,Northwestern,7,Iowa
2015,Northwestern,8,Nebraska
2015,Northwestern,9,na 
2015,Northwestern,10,Penn State
2015,Northwestern,11,Purdue
2015,Northwestern,12,Wisconsin
2015,Northwestern,13,Illinois
2015,Northwestern,15,Tennessee
2015,Notre Dame,1,Texas
2015,Notre Dame,2,Virginia
2015,Notre Dame,3,Georgia Tech
2015,Notre Dame,4,Massachusetts
2015,Notre Dame,5,Clemson
2015,Notre Dame,6,Navy
2015,Notre Dame,7,USC
2015,Notre Dame,8,na 
2015,Notre Dame,9,Temple
2015,Notre Dame,10,Pittsburgh
2015,Notre Dame,11,Wake Forest
2015,Notre Dame,12,Boston College
2015,Notre Dame,13,Stanford
2015,Notre Dame,15,Ohio State
2015,Ohio,1,Idaho
2015,Ohio,2,Marshall
2015,Ohio,3,Southeastern Louisiana
2015,Ohio,4,Minnesota
2015,Ohio,5,Akron
2015,Ohio,6,"Miami, OH"
2015,Ohio,7,Western Michigan
2015,Ohio,8,Buffalo
2015,Ohio,9,na 
2015,Ohio,10,Bowling Green
2015,Ohio,11,Kent State
2015,Ohio,12,Ball State
2015,Ohio,13,Northern Illinois
2015,Ohio,15,Appalachian State
2015,Ohio State,1,Virginia Tech
2015,Ohio State,2,Hawaii
2015,Ohio State,3,Northern Illinois
2015,Ohio State,4,Western Michigan
2015,Ohio State,5,Indiana
2015,Ohio State,6,Maryland
2015,Ohio State,7,Penn State
2015,Ohio State,8,Rutgers
2015,Ohio State,9,na 
2015,Ohio State,10,Minnesota
2015,Ohio State,11,Illinois
2015,Ohio State,12,Michigan State
2015,Ohio State,13,Michigan
2015,Ohio State,15,Notre Dame
2015,Oklahoma,1,Akron
2015,Oklahoma,2,Tennessee
2015,Oklahoma,3,Tulsa
2015,Oklahoma,4,na 
2015,Oklahoma,5,West Virginia
2015,Oklahoma,6,Texas
2015,Oklahoma,7,Kansas State
2015,Oklahoma,8,Texas Tech
2015,Oklahoma,9,Kansas
2015,Oklahoma,10,Iowa State
2015,Oklahoma,11,Baylor
2015,Oklahoma,12,TCU
2015,Oklahoma,13,Oklahoma State
2015,Oklahoma,15,Clemson
2015,Oklahoma State,1,Central Michigan
2015,Oklahoma State,2,Central Arkansas
2015,Oklahoma State,3,UTSA
2015,Oklahoma State,4,Texas
2015,Oklahoma State,5,Kansas State
2015,Oklahoma State,6,West Virginia
2015,Oklahoma State,7,na 
2015,Oklahoma State,8,Kansas
2015,Oklahoma State,9,Texas Tech
2015,Oklahoma State,10,TCU
2015,Oklahoma State,11,Iowa State
2015,Oklahoma State,12,Baylor
2015,Oklahoma State,13,Oklahoma
2015,Oklahoma State,15,Mississippi
2015,Old Dominion,1,Eastern Michigan
2015,Old Dominion,2,Norfolk State
2015,Old Dominion,3,NC State
2015,Old Dominion,4,Appalachian State
2015,Old Dominion,5,Marshall
2015,Old Dominion,6,na 
2015,Old Dominion,7,Charlotte
2015,Old Dominion,8,FIU
2015,Old Dominion,9,Western Kentucky
2015,Old Dominion,10,UTSA
2015,Old Dominion,11,UTEP
2015,Old Dominion,12,Southern Miss
2015,Old Dominion,13,Florida Atlantic
2015,Oregon,1,Eastern Washington
2015,Oregon,2,Michigan State
2015,Oregon,3,Georgia State
2015,Oregon,4,Utah
2015,Oregon,5,Colorado
2015,Oregon,6,Washington State
2015,Oregon,7,Washington
2015,Oregon,8,na 
2015,Oregon,9,Arizona State
2015,Oregon,10,California
2015,Oregon,11,Stanford
2015,Oregon,12,USC
2015,Oregon,13,Oregon State
2015,Oregon,15,TCU
2015,Oregon State,1,Weber State
2015,Oregon State,2,Michigan
2015,Oregon State,3,San Jose State
2015,Oregon State,4,Stanford
2015,Oregon State,5,na 
2015,Oregon State,6,Arizona
2015,Oregon State,7,Washington State
2015,Oregon State,8,Colorado
2015,Oregon State,9,Utah
2015,Oregon State,10,UCLA
2015,Oregon State,11,California
2015,Oregon State,12,Washington
2015,Oregon State,13,Oregon
2015,Penn State,1,Temple
2015,Penn State,2,Buffalo
2015,Penn State,3,Rutgers
2015,Penn State,4,San Diego State
2015,Penn State,5,Army
2015,Penn State,6,Indiana
2015,Penn State,7,Ohio State
2015,Penn State,8,Maryland
2015,Penn State,9,Illinois
2015,Penn State,10,Northwestern
2015,Penn State,11,na 
2015,Penn State,12,Michigan
2015,Penn State,13,Michigan State
2015,Penn State,15,Georgia
2015,Pittsburgh,1,Youngstown State
2015,Pittsburgh,2,Akron
2015,Pittsburgh,3,Iowa
2015,Pittsburgh,4,na 
2015,Pittsburgh,5,Virginia Tech
2015,Pittsburgh,6,Virginia
2015,Pittsburgh,7,Georgia Tech
2015,Pittsburgh,8,Syracuse
2015,Pittsburgh,9,North Carolina
2015,Pittsburgh,10,Notre Dame
2015,Pittsburgh,11,Duke
2015,Pittsburgh,12,Louisville
2015,Pittsburgh,13,Miami
2015,Pittsburgh,15,Navy
2015,Purdue,1,Marshall
2015,Purdue,2,Indiana State
2015,Purdue,3,Virginia Tech
2015,Purdue,4,Bowling Green
2015,Purdue,5,Michigan State
2015,Purdue,6,Minnesota
2015,Purdue,7,Wisconsin
2015,Purdue,8,na 
2015,Purdue,9,Nebraska
2015,Purdue,10,Illinois
2015,Purdue,11,Northwestern
2015,Purdue,12,Iowa
2015,Purdue,13,Indiana
2015,Rice,1,Wagner
2015,Rice,2,Texas
2015,Rice,3,North Texas
2015,Rice,4,Baylor
2015,Rice,5,Western Kentucky
2015,Rice,6,Florida Atlantic
2015,Rice,7,na 
2015,Rice,8,Army
2015,Rice,9,Louisiana Tech
2015,Rice,10,UTEP
2015,Rice,11,Southern Miss
2015,Rice,12,UTSA
2015,Rutgers,1,Norfolk State
2015,Rutgers,2,Washington State
2015,Rutgers,3,Penn State
2015,Rutgers,4,Kansas
2015,Rutgers,5,na 
2015,Rutgers,6,Michigan State
2015,Rutgers,7,Indiana
2015,Rutgers,8,Ohio State
2015,Rutgers,9,Wisconsin
2015,Rutgers,10,Michigan
2015,Rutgers,11,Nebraska
2015,Rutgers,12,Army
2015,Rutgers,13,Maryland
2015,San Diego State,1,San Diego
2015,San Diego State,2,California
2015,San Diego State,3,South Alabama
2015,San Diego State,4,Penn State
2015,San Diego State,5,Fresno State
2015,San Diego State,6,Hawaii
2015,San Diego State,7,San Jose State
2015,San Diego State,8,Utah State
2015,San Diego State,9,Colorado State
2015,San Diego State,10,na 
2015,San Diego State,11,Wyoming
2015,San Diego State,12,UNLV
2015,San Diego State,13,Nevada
2015,San Diego State,14,Air Force
2015,San Diego State,15,Cincinnati
2015,San Jose State,1,New Hampshire
2015,San Jose State,2,Air Force
2015,San Jose State,3,Oregon State
2015,San Jose State,4,Fresno State
2015,San Jose State,5,Auburn
2015,San Jose State,6,UNLV
2015,San Jose State,7,San Diego State
2015,San Jose State,8,New Mexico
2015,San Jose State,9,na 
2015,San Jose State,10,BYU
2015,San Jose State,11,Nevada
2015,San Jose State,12,Hawaii
2015,San Jose State,13,Boise State
2015,San Jose State,15,Georgia State
2015,SMU,1,Baylor
2015,SMU,2,North Texas
2015,SMU,3,TCU
2015,SMU,4,James Madison
2015,SMU,5,East Carolina
2015,SMU,6,Houston
2015,SMU,7,na 
2015,SMU,8,South Florida
2015,SMU,9,Tulsa
2015,SMU,10,Temple
2015,SMU,11,Navy
2015,SMU,12,Tulane
2015,SMU,13,Memphis
2015,South Alabama,1,Gardner-Webb
2015,South Alabama,2,Nebraska
2015,South Alabama,3,San Diego State
2015,South Alabama,4,NC State
2015,South Alabama,5,Troy
2015,South Alabama,6,na 
2015,South Alabama,7,Arkansas State
2015,South Alabama,8,Texas State
2015,South Alabama,9,na 
2015,South Alabama,10,Idaho
2015,South Alabama,11,Louisiana-Lafayette
2015,South Alabama,12,Georgia State
2015,South Alabama,13,Georgia Southern
2015,South Alabama,14,Appalachian State
2015,South Carolina,1,North Carolina
2015,South Carolina,2,Kentucky
2015,South Carolina,3,Georgia
2015,South Carolina,4,UCF
2015,South Carolina,5,Missouri
2015,South Carolina,6,LSU
2015,South Carolina,7,Vanderbilt
2015,South Carolina,8,na 
2015,South Carolina,9,Texas A&M
2015,South Carolina,10,Tennessee
2015,South Carolina,11,Florida
2015,South Carolina,12,Citadel
2015,South Carolina,13,Clemson
2015,South Florida,1,Florida A&M
2015,South Florida,2,Florida State
2015,South Florida,3,Maryland
2015,South Florida,4,na 
2015,South Florida,5,Memphis
2015,South Florida,6,Syracuse
2015,South Florida,7,Connecticut
2015,South Florida,8,SMU
2015,South Florida,9,Navy
2015,South Florida,10,East Carolina
2015,South Florida,11,Temple
2015,South Florida,12,Cincinnati
2015,South Florida,13,UCF
2015,South Florida,15,Western Kentucky
2015,USC,1,Arkansas State
2015,USC,2,Idaho
2015,USC,3,Stanford
2015,USC,4,Arizona State
2015,USC,5,na 
2015,USC,6,Washington
2015,USC,7,Notre Dame
2015,USC,8,Utah
2015,USC,9,California
2015,USC,10,Arizona
2015,USC,11,Colorado
2015,USC,12,Oregon
2015,USC,13,UCLA
2015,USC,14,Stanford
2015,USC,15,Wisconsin
2015,Southern Miss,1,Mississippi State
2015,Southern Miss,2,Austin Peay
2015,Southern Miss,3,Texas State
2015,Southern Miss,4,Nebraska
2015,Southern Miss,5,North Texas
2015,Southern Miss,6,Marshall
2015,Southern Miss,7,UTSA
2015,Southern Miss,8,Charlotte
2015,Southern Miss,9,UTEP
2015,Southern Miss,10,na 
2015,Southern Miss,11,Rice
2015,Southern Miss,12,Old Dominion
2015,Southern Miss,13,Louisiana Tech
2015,Southern Miss,14,Western Kentucky
2015,Southern Miss,15,Washington
2015,Stanford,1,Northwestern
2015,Stanford,2,UCF
2015,Stanford,3,USC
2015,Stanford,4,Oregon State
2015,Stanford,5,Arizona
2015,Stanford,6,na 
2015,Stanford,7,UCLA
2015,Stanford,8,Washington
2015,Stanford,9,Washington State
2015,Stanford,10,Colorado
2015,Stanford,11,Oregon
2015,Stanford,12,California
2015,Stanford,13,Notre Dame
2015,Stanford,14,USC
2015,Stanford,15,Iowa
2015,Syracuse,1,Rhode Island
2015,Syracuse,2,Wake Forest
2015,Syracuse,3,Central Michigan
2015,Syracuse,4,LSU
2015,Syracuse,5,na 
2015,Syracuse,6,South Florida
2015,Syracuse,7,Virginia
2015,Syracuse,8,Pittsburgh
2015,Syracuse,9,Florida State
2015,Syracuse,10,Louisville
2015,Syracuse,11,Clemson
2015,Syracuse,12,NC State
2015,Syracuse,13,Boston College
2015,TCU,1,Minnesota
2015,TCU,2,Stephen F. Austin
2015,TCU,3,SMU
2015,TCU,4,Texas Tech
2015,TCU,5,Texas
2015,TCU,6,Kansas State
2015,TCU,7,Iowa State
2015,TCU,8,na 
2015,TCU,9,West Virginia
2015,TCU,10,Oklahoma State
2015,TCU,11,Kansas
2015,TCU,12,Oklahoma
2015,TCU,13,Baylor
2015,TCU,15,Oregon
2015,Temple,1,Penn State
2015,Temple,2,Cincinnati
2015,Temple,3,Massachusetts
2015,Temple,4,na 
2015,Temple,5,Charlotte
2015,Temple,6,Tulane
2015,Temple,7,UCF
2015,Temple,8,East Carolina
2015,Temple,9,Notre Dame
2015,Temple,10,SMU
2015,Temple,11,South Florida
2015,Temple,12,Memphis
2015,Temple,13,Connecticut
2015,Temple,14,Houston
2015,Temple,15,Toledo
2015,Tennessee,1,Bowling Green
2015,Tennessee,2,Oklahoma
2015,Tennessee,3,Western Carolina
2015,Tennessee,4,Florida
2015,Tennessee,5,Arkansas
2015,Tennessee,6,Georgia
2015,Tennessee,7,na 
2015,Tennessee,8,Alabama
2015,Tennessee,9,Kentucky
2015,Tennessee,10,South Carolina
2015,Tennessee,11,North Texas
2015,Tennessee,12,Missouri
2015,Tennessee,13,Vanderbilt
2015,Tennessee,15,Northwestern
2015,Texas,1,Notre Dame
2015,Texas,2,Rice
2015,Texas,3,California
2015,Texas,4,Oklahoma State
2015,Texas,5,TCU
2015,Texas,6,Oklahoma
2015,Texas,7,na 
2015,Texas,8,Kansas State
2015,Texas,9,Iowa State
2015,Texas,10,Kansas
2015,Texas,11,West Virginia
2015,Texas,12,na 
2015,Texas,13,Texas Tech
2015,Texas,14,Baylor
2015,Texas A&M,1,Arizona State
2015,Texas A&M,2,Ball State
2015,Texas A&M,3,Nevada
2015,Texas A&M,4,Arkansas
2015,Texas A&M,5,Mississippi State
2015,Texas A&M,6,na 
2015,Texas A&M,7,Alabama
2015,Texas A&M,8,Mississippi
2015,Texas A&M,9,South Carolina
2015,Texas A&M,10,Auburn
2015,Texas A&M,11,Western Carolina
